secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
212,85,136,1.1159,20.9664,0,178,185.8,-1.68159100,53.79835700,0,1.11749,13,0,-255,0,0,0,0,0,0,0,0
213,86,135,1.1219,21.1104,0,169,186,-1.68167800,53.79837000,0,1.45082,13,0,-255,0,0,0,0,0,0,0,0
214,87,134,1.1281,21.492,0,154,186,-1.68176600,53.79839000,0,1.07346,13,0,-255,0,0,0,0,0,0,0,0
215,87,133,1.134,21.384,0,164,186,-1.68185000,53.79840800,0,1.07346,13,0,-255,0,0,0,0,0,0,0,0
216,78,132,1.1401,21.7152,0,169,186,-1.68193800,53.79842700,0,0.696105,13,0,-255,0,0,0,0,0,0,0,0
217,79,132,1.1463,21.816,0,178,185.8,-1.68202600,53.79844500,0,0.373524,13,0,-255,0,0,0,0,0,0,0,0
218,81,131,1.1527,22.14,0,194,185.8,-1.68211800,53.79846100,0,0.373524,13,0,-255,0,0,0,0,0,0,0,0
219,82,130,1.1593,22.4784,0,206,186,-1.68221500,53.79848000,0,0.325677,13,0,-255,0,0,0,0,0,0,0,0
220,82,130,1.1657,22.8528,0,183,185.8,-1.68230800,53.79849600,0,0.0131771,13,0,-255,0,0,0,0,0,0,0,0
221,83,130,1.172,22.9536,0,171,185.8,-1.68239900,53.79851400,0,-0.3377,13,0,-255,0,0,0,0,0,0,0,0
222,83,131,1.1782,23.0112,0,168,185.8,-1.68248700,53.79853300,0,0,13,0,-255,0,0,0,0,0,0,0,0
223,83,130,1.1845,22.9176,0,173,185.8,-1.68257500,53.79855500,0,-0.33205,13,0,-255,0,0,0,0,0,0,0,0
224,83,130,1.1923,23.7096,0,150,185.8,-1.68268400,53.79858100,0,-0.33205,13,0,-255,0,0,0,0,0,0,0,0
225,84,129,1.1989,23.868,0,129,185.8,-1.68277600,53.79860400,0,-0.33205,13,0,-255,0,0,0,0,0,0,0,0
226,85,128,1.2058,24.3288,0,125,185.8,-1.68287400,53.79862600,0,-0.33205,13,0,-255,0,0,0,0,0,0,0,0
227,85,126,1.2124,24.624,0,120,185.8,-1.68297000,53.79864400,0,0,13,0,-255,0,0,0,0,0,0,0,0
228,86,125,1.2188,24.696,0,111,185.8,-1.68306300,53.79865900,0,0,13,0,-255,0,0,0,0,0,0,0,0
229,87,123,1.2258,24.1632,0,89,185.8,-1.68316600,53.79867800,0,-0.3125,13,0,-255,0,0,0,0,0,0,0,0
230,84,123,1.2329,24.4656,0,94,185.8,-1.68326900,53.79869400,0,0,13,0,-255,0,0,0,0,0,0,0,0
231,81,123,1.2399,24.5736,0,106,185.6,-1.68337100,53.79871300,0,-0.285714,13,0,-255,0,0,0,0,0,0,0,0
232,82,122,1.2473,25.1208,0,118,185.6,-1.68347700,53.79873300,0,-0.285714,13,0,-255,0,0,0,0,0,0,0,0
233,84,121,1.2549,25.9848,0,127,185.4,-1.68358600,53.79875500,0,-0.548872,13,0,-255,0,0,0,0,0,0,0,0
234,66,121,1.2627,26.5752,0,99,185.2,-1.68369900,53.79877800,0,-0.805282,13,0,-255,0,0,0,0,0,0,0,0
235,42,120,1.271,27.4392,0,75,185.2,-1.68381700,53.79880200,0,-0.805282,13,0,-255,0,0,0,0,0,0,0,0
236,18,119,1.2792,28.2744,0,52,185,-1.68393400,53.79882800,0,-1.04918,13,0,-255,0,0,0,0,0,0,0,0
237,0,118,1.2873,28.7712,0,0,184.6,-1.68404800,53.79885400,0,-1.54301,13,0,-255,0,0,0,0,0,0,0,0
238,0,117,1.2951,28.9224,0,0,184.4,-1.68416000,53.79887700,0,-1.79942,13,0,-255,0,0,0,0,0,0,0,0
239,0,116,1.3049,30.3264,0,0,183.8,-1.68429900,53.79890900,0,-2.41167,13,0,-255,0,0,0,0,0,0,0,0
240,0,115,1.3137,30.7512,0,0,183.4,-1.68442400,53.79893600,0,-2.86621,13,0,-255,0,0,0,0,0,0,0,0
241,0,115,1.323,31.5216,0,0,182.8,-1.68455400,53.79896800,0,-3.22566,13,0,-255,0,0,0,0,0,0,0,0
242,0,114,1.3322,32.3424,0,0,182.2,-1.68468200,53.79900300,0,-3.87783,13,0,-255,0,0,0,0,0,0,0,0
243,0,113,1.342,33.8256,0,0,181.8,-1.68481700,53.79904100,0,-4.02284,13,0,-255,0,0,0,0,0,0,0,0
244,0,113,1.3516,33.6672,0,0,181,-1.68494900,53.79907800,0,-4.59976,13,0,-255,0,0,0,0,0,0,0,0
245,0,113,1.3619,34.6968,0,0,180.6,-1.68509000,53.79911600,0,-4.98811,13,0,-255,0,0,0,0,0,0,0,0
246,0,113,1.3722,35.424,0,0,179.6,-1.68523600,53.79915000,0,-5.71508,13,0,-255,0,0,0,0,0,0,0,0
247,0,113,1.3827,36.3816,0,0,179.2,-1.68538700,53.79918000,0,-5.60221,13,0,-255,0,0,0,0,0,0,0,0
248,0,113,1.3935,37.044,0,0,178.8,-1.68554200,53.79921100,0,-5.71617,13,0,-255,0,0,0,0,0,0,0,0
249,0,113,1.4044,38.0016,0,0,178.2,-1.68569800,53.79924600,0,-5.65438,13,0,-255,0,0,0,0,0,0,0,0
250,0,113,1.4156,38.7,0,0,177.4,-1.68585700,53.79928100,0,-5.91412,13,0,-255,0,0,0,0,0,0,0,0
251,0,113,1.427,39.4992,0,0,176.6,-1.68601600,53.79932200,0,-5.97072,13,0,-255,0,0,0,0,0,0,0,0
252,0,113,1.4388,40.3848,0,0,175.2,-1.68618100,53.79936100,0,-6.50498,13,0,-255,0,0,0,0,0,0,0,0
253,0,113,1.4511,41.4792,0,0,174,-1.68635300,53.79940400,0,-7.07243,13,0,-255,0,0,0,0,0,0,0,0
254,0,113,1.4639,42.8688,0,0,172.6,-1.68653100,53.79945200,0,-7.33285,13,0,-255,0,0,0,0,0,0,0,0
255,0,113,1.4764,43.7616,0,0,171.4,-1.68670300,53.79950000,0,-7.9045,13,0,-255,0,0,0,0,0,0,0,0
256,0,113,1.4897,45.1224,0,0,170.8,-1.68688600,53.79955000,0,-7.38475,13,0,-255,0,0,0,0,0,0,0,0
257,0,113,1.5034,46.5192,0,0,170,-1.68707600,53.79959800,0,-7.58774,13,0,-255,0,0,0,0,0,0,0,0
258,0,113,1.5171,47.4984,0,0,168.4,-1.68726900,53.79964300,0,-8.38525,13,0,-255,0,0,0,0,0,0,0,0
259,0,113,1.5304,47.88,0,0,166.8,-1.68746000,53.79968200,0,-9.0378,13,0,-255,0,0,0,0,0,0,0,0
260,0,113,1.5429,47.916,0,0,165.8,-1.68763900,53.79972100,0,-9.12351,13,0,-255,0,0,0,0,0,0,0,0
261,0,113,1.5538,46.1304,0,0,164.6,-1.68779400,53.79975400,0,-9.52268,13,0,-255,0,0,0,0,0,0,0,0
262,0,113,1.5634,43.1712,0,0,163.6,-1.68793000,53.79978500,0,-9.3779,13,0,-255,0,0,0,0,0,0,0,0
263,0,113,1.5723,39.744,0,0,162.4,-1.68805400,53.79981700,0,-9.75061,13,0,-255,0,0,0,0,0,0,0,0
264,0,113,1.5809,36.36,0,0,161.4,-1.68817600,53.79984500,0,-9.81965,13,0,-255,0,0,0,0,0,0,0,0
265,0,113,1.5882,32.5584,0,0,160.6,-1.68827800,53.79986900,0,-9.95554,13,0,-255,0,0,0,0,0,0,0,0
266,0,113,1.594,28.98,0,0,159.6,-1.68836300,53.79988200,0,-11.2286,13,0,-255,0,0,0,0,0,0,0,0
267,0,113,1.5985,25.308,0,0,158.8,-1.68843100,53.79988900,0,-12.4224,13,0,-255,0,0,0,0,0,0,0,0
268,5,113,1.6025,21.744,0,1,158,-1.68849000,53.79989400,0,-13.2545,13,0,-255,0,0,0,0,0,0,0,0
269,43,113,1.6066,18.4896,0,70,157.6,-1.68855000,53.79990400,0,-13.0271,13,0,-255,0,0,0,0,0,0,0,0
270,58,113,1.611,16.4232,0,161,157.4,-1.68860400,53.79992600,0,-12.6817,13,0,-255,0,0,0,0,0,0,0,0
271,64,113,1.616,15.8184,0,234,157.2,-1.68864800,53.79996200,0,-11.9807,13,0,-255,0,0,0,0,0,0,0,0
272,69,113,1.6223,17.1432,0,263,157,-1.68868700,53.80001400,0,-11.2565,13,0,-255,0,0,0,0,0,0,0,0
273,74,113,1.6284,18.7056,0,225,157,-1.68872200,53.80006500,0,-9.90821,13,0,-255,0,0,0,0,0,0,0,0
274,76,113,1.6349,20.3832,0,184,156.8,-1.68876700,53.80011600,0,-9.05311,13,0,-255,0,0,0,0,0,0,0,0
275,79,113,1.6432,23.1912,0,150,156.4,-1.68883500,53.80018000,0,-8.43915,13,0,-255,0,0,0,0,0,0,0,0
276,81,111,1.6506,24.8976,0,161,156.2,-1.68889600,53.80023400,0,-6.98528,13,0,-255,0,0,0,0,0,0,0,0
277,83,109,1.6578,25.5672,0,173,156,-1.68895700,53.80029000,0,-5.48528,13,0,-255,0,0,0,0,0,0,0,0
278,86,109,1.6641,25.6392,0,189,155.8,-1.68901200,53.80033300,0,-3.80274,13,0,-255,0,0,0,0,0,0,0,0
279,81,109,1.6724,27,0,174,155.4,-1.68908900,53.80039300,0,-3.30906,13,0,-255,0,0,0,0,0,0,0,0
280,81,109,1.6817,27.72,0,174,155.4,-1.68917600,53.80045900,0,-2.85452,13,0,-255,0,0,0,0,0,0,0,0
281,81,109,1.6901,28.4544,0,167,155.4,-1.68925000,53.80052100,0,-2.45452,13,0,-255,0,0,0,0,0,0,0,0
282,81,109,1.698,28.9152,0,151,155.2,-1.68931200,53.80058100,0,-2.39022,13,0,-255,0,0,0,0,0,0,0,0
283,82,109,1.7048,29.34,0,136,155.2,-1.68936400,53.80063600,0,-2.39022,13,0,-255,0,0,0,0,0,0,0,0
284,84,109,1.7137,29.7432,0,116,155,-1.68942900,53.80070700,0,-2.30725,13,0,-255,0,0,0,0,0,0,0,0
285,85,109,1.7242,30.636,0,100,154.8,-1.68950500,53.80078700,0,-2.0158,13,0,-255,0,0,0,0,0,0,0,0
286,86,109,1.7326,30.636,0,98,154.6,-1.68957100,53.80085300,0,-1.98362,13,0,-255,0,0,0,0,0,0,0,0
287,88,109,1.7417,31.4496,0,107,154.4,-1.68963900,53.80092300,0,-1.92562,13,0,-255,0,0,0,0,0,0,0,0
288,89,109,1.7507,33.0192,0,123,154.2,-1.68970700,53.80099500,0,-1.83039,13,0,-255,0,0,0,0,0,0,0,0
289,81,110,1.7601,33.3504,0,165,153.8,-1.68978100,53.80106600,0,-1.77399,13,0,-255,0,0,0,0,0,0,0,0
290,78,110,1.7692,32.3352,0,200,153.8,-1.68985200,53.80113600,0,-1.77399,13,0,-255,0,0,0,0,0,0,0,0
291,78,110,1.7783,32.868,0,223,153.8,-1.68992100,53.80120500,0,-1.77399,13,0,-255,0,0,0,0,0,0,0,0
292,88,110,1.7871,32.7096,0,228,153.6,-1.68999000,53.80127500,0,-1.7481,13,0,-255,0,0,0,0,0,0,0,0
293,88,110,1.7953,32.148,0,199,153.6,-1.69005400,53.80133800,0,-1.7481,13,0,-255,0,0,0,0,0,0,0,0
294,87,110,1.806,33.048,0,159,153.4,-1.69014100,53.80142000,0,-1.71029,13,0,-255,0,0,0,0,0,0,0,0
295,86,110,1.8144,32.6016,0,168,153.4,-1.69021000,53.80148300,0,-1.51982,13,0,-255,0,0,0,0,0,0,0,0
296,86,110,1.8234,32.4792,0,163,153.4,-1.69028100,53.80155200,0,-1.28172,13,0,-255,0,0,0,0,0,0,0,0
297,85,110,1.8323,32.5224,0,154,153.2,-1.69034900,53.80162100,0,-1.28666,13,0,-255,0,0,0,0,0,0,0,0
298,84,110,1.8409,32.8392,0,158,153.2,-1.69041300,53.80168900,0,-1.06444,13,0,-255,0,0,0,0,0,0,0,0
299,83,110,1.8496,31.4496,0,198,153.4,-1.69047600,53.80175800,0,-0.409023,13,0,-255,0,0,0,0,0,0,0,0
300,82,110,1.8582,31.5,0,232,153.4,-1.69054100,53.80182300,0,-0.409023,13,0,-255,0,0,0,0,0,0,0,0
301,82,110,1.8668,31.248,0,236,153.4,-1.69060700,53.80189000,0,-0.409023,13,0,-255,0,0,0,0,0,0,0,0
302,81,110,1.875,30.7656,0,244,153.4,-1.69066900,53.80195500,0,-0.18175,13,0,-255,0,0,0,0,0,0,0,0
303,84,109,1.8835,30.6216,0,249,153.4,-1.69073500,53.80202000,0,-0.18175,13,0,-255,0,0,0,0,0,0,0,0
304,89,108,1.8916,30.2256,0,191,153.4,-1.69080000,53.80208100,0,0,13,0,-255,0,0,0,0,0,0,0,0
305,88,108,1.8998,29.9304,0,176,153.6,-1.69086800,53.80214200,0,0.249068,13,0,-255,0,0,0,0,0,0,0,0
306,88,108,1.9082,29.7864,0,179,153.6,-1.69093400,53.80220700,0,0.249068,13,0,-255,0,0,0,0,0,0,0,0
307,87,108,1.9161,29.5992,0,185,153.6,-1.69099600,53.80226700,0,0.473787,13,0,-255,0,0,0,0,0,0,0,0
308,86,108,1.9241,29.2752,0,194,153.6,-1.69105700,53.80233000,0,0.473787,13,0,-255,0,0,0,0,0,0,0,0
309,86,108,1.9323,29.2608,0,222,153.8,-1.69112000,53.80239500,0,0.487805,13,0,-255,0,0,0,0,0,0,0,0
310,86,108,1.94,28.98,0,238,153.8,-1.69118100,53.80245400,0,0.487805,13,0,-255,0,0,0,0,0,0,0,0
311,86,108,1.948,28.6632,0,235,154,-1.69124600,53.80251300,0,0.737805,13,0,-255,0,0,0,0,0,0,0,0
312,86,108,1.956,28.728,0,225,154,-1.69130900,53.80257600,0,0.737805,13,0,-255,0,0,0,0,0,0,0,0
313,86,108,1.9639,28.6632,0,222,153.8,-1.69137500,53.80263400,0,0.48464,13,0,-255,0,0,0,0,0,0,0,0
314,85,106,1.9718,28.44,0,221,154,-1.69144100,53.80269400,0,0.737805,13,0,-255,0,0,0,0,0,0,0,0
315,85,106,1.9798,28.6848,0,230,154,-1.69150500,53.80275400,0,0.493902,13,0,-255,0,0,0,0,0,0,0,0
316,84,106,1.9874,28.3896,0,239,153.8,-1.69156500,53.80281300,0,0.230745,13,0,-255,0,0,0,0,0,0,0,0
317,83,106,1.995,28.0872,0,248,154,-1.69162500,53.80287100,0,0.493902,13,0,-255,0,0,0,0,0,0,0,0
318,82,106,2.0025,27.792,0,268,154.2,-1.69168300,53.80293100,0,0.760569,13,0,-255,0,0,0,0,0,0,0,0
319,81,106,2.0097,27.3024,0,243,154.2,-1.69173800,53.80298500,0,0.516667,13,0,-255,0,0,0,0,0,0,0,0
320,81,106,2.0159,25.9704,0,234,154.4,-1.69178800,53.80303400,0,0.839247,13,0,-255,0,0,0,0,0,0,0,0
321,80,106,2.0236,26.0496,0,231,154.6,-1.69184900,53.80309300,0,0.848988,13,0,-255,0,0,0,0,0,0,0,0
322,80,106,2.0322,26.7336,0,230,155,-1.69191200,53.80316000,0,1.3141,13,0,-255,0,0,0,0,0,0,0,0
323,79,106,2.0397,26.7624,0,229,155,-1.69196700,53.80321700,0,1.56727,13,0,-255,0,0,0,0,0,0,0,0
324,79,106,2.0467,26.6832,0,230,155.2,-1.69202100,53.80327200,0,1.59982,14,0,-255,0,0,0,0,0,0,0,0
325,78,106,2.0528,26.568,0,239,155,-1.69206800,53.80332000,0,1.27195,14,0,-255,0,0,0,0,0,0,0,0
326,78,106,2.0603,26.4456,0,239,155.2,-1.69212500,53.80337700,0,1.80177,14,0,-255,0,0,0,0,0,0,0,0
327,78,106,2.0684,26.1144,0,235,155.4,-1.69218600,53.80344200,0,1.78553,14,0,-255,0,0,0,0,0,0,0,0
328,78,106,2.0757,25.9272,0,228,155.4,-1.69224400,53.80349600,0,1.51886,14,0,-255,0,0,0,0,0,0,0,0
329,78,106,2.0827,25.884,0,207,155.6,-1.69230100,53.80354900,0,1.80458,14,0,-255,0,0,0,0,0,0,0,0
330,78,106,2.0898,26.5968,0,182,155.8,-1.69235600,53.80360400,0,1.76369,14,0,-255,0,0,0,0,0,0,0,0
331,77,106,2.0961,25.7976,0,156,155.8,-1.69240700,53.80365300,0,1.50395,14,0,-255,0,0,0,0,0,0,0,0
332,75,106,2.1047,26.1288,0,130,156,-1.69247600,53.80371700,0,1.27139,14,0,-255,0,0,0,0,0,0,0,0
333,71,106,2.1115,25.7544,0,111,156,-1.69253500,53.80376900,0,1.27139,14,0,-255,0,0,0,0,0,0,0,0
334,51,106,2.1181,25.4808,0,102,156.4,-1.69259200,53.80381700,0,1.59173,14,0,-255,0,0,0,0,0,0,0,0
335,32,106,2.1241,24.7464,0,94,156.4,-1.69265600,53.80385600,0,1.9196,13,0,-255,0,0,0,0,0,0,0,0
336,12,106,2.1294,23.9184,0,85,156.6,-1.69272500,53.80387800,0,2.0303,13,0,-255,0,0,0,0,0,0,0,0
337,14,106,2.1358,22.3632,0,0,156.6,-1.69281700,53.80389500,0,1.78338,13,0,-255,0,0,0,0,0,0,0,0
338,10,106,2.1403,20.7144,0,0,156.6,-1.69288500,53.80390200,0,1.78338,13,0,-255,0,0,0,0,0,0,0,0
339,6,106,2.1433,18.18,0,0,156.8,-1.69293100,53.80390200,0,2.16433,13,0,-255,0,0,0,0,0,0,0,0
340,2,106,2.1454,15.3144,0,0,156.8,-1.69296200,53.80390600,0,1.88264,13,0,-255,0,0,0,0,0,0,0,0
341,0,106,2.1466,12.3696,0,0,157,-1.69298000,53.80390600,0,3.54931,13,0,-255,0,0,0,0,0,0,0,0
342,0,106,2.1474,8.3376,0,0,157,-1.69299200,53.80390900,0,3.31675,13,0,-255,0,0,0,0,0,0,0,0
375,0,93,2.1474,0.0864,0,0,157.2,-1.69302500,53.80392000,0,3.31675,13,0,-255,0,0,0,0,0,0,0,0
376,0,93,2.1477,0.0396,0,0,157.4,-1.69304600,53.80392700,0,2.71069,13,0,-255,0,0,0,0,0,0,0,0
377,0,92,2.1497,0.2376,0,0,157.4,-1.69306800,53.80393800,0,2.71069,13,0,-255,0,0,0,0,0,0,0,0
378,21,92,2.1525,0.5148,0,45,157.4,-1.69309800,53.80395600,0,2.33333,13,0,-255,0,0,0,0,0,0,0,0
379,40,92,2.1555,0.7884,0,92,157.4,-1.69312900,53.80397500,0,2.33333,13,0,-255,0,0,0,0,0,0,0,0
380,46,92,2.1592,0.7884,0,271,157.4,-1.69316700,53.80399800,0,2.33333,13,0,-255,0,0,0,0,0,0,0,0
381,42,92,2.1638,11.5416,0,268,157.6,-1.69320700,53.80403300,0,2.10145,13,0,-255,0,0,0,0,0,0,0,0
382,33,92,2.1684,13.4784,0,234,157.6,-1.69323600,53.80406900,0,2.10145,13,0,-255,0,0,0,0,0,0,0,0
383,38,93,2.1734,15.084,0,172,157.8,-1.69325200,53.80411400,0,0.834783,13,0,-255,0,0,0,0,0,0,0,0
384,61,94,2.1788,16.7616,0,212,157.8,-1.69326200,53.80416100,0,0.834783,13,0,-255,0,0,0,0,0,0,0,0
385,63,95,2.1851,18.612,0,267,157.6,-1.69324500,53.80421600,0,0.517322,13,0,-255,0,0,0,0,0,0,0,0
386,66,95,2.1912,19.7352,0,299,157.6,-1.69322600,53.80426900,0,0.517322,13,0,-255,0,0,0,0,0,0,0,0
387,57,98,2.1967,20.3472,0,293,157.6,-1.69319500,53.80431500,0,0.517322,13,0,-255,0,0,0,0,0,0,0,0
388,34,100,2.2045,22.3344,0,251,157.6,-1.69315000,53.80437900,0,0.517322,13,0,-255,0,0,0,0,0,0,0,0
389,73,102,2.2125,24.3216,0,120,157.6,-1.69310600,53.80444700,0,0.517322,13,0,-255,0,0,0,0,0,0,0,0
390,78,103,2.2216,26.3232,0,227,157.6,-1.69307600,53.80452800,0,0.517322,13,0,-255,0,0,0,0,0,0,0,0
391,79,105,2.2302,28.0872,0,270,157.8,-1.69308100,53.80460400,0,0.315098,13,0,-255,0,0,0,0,0,0,0,0
392,80,107,2.2383,29.9592,0,270,157.6,-1.69308900,53.80467500,0,0.0681842,13,0,-255,0,0,0,0,0,0,0,0
393,81,108,2.2451,29.2608,0,259,157.6,-1.69311300,53.80473600,0,-0.331816,13,0,-255,0,0,0,0,0,0,0,0
394,82,109,2.2547,30.3912,0,223,157.4,-1.69314200,53.80482100,0,-0.540149,13,0,-255,0,0,0,0,0,0,0,0
395,83,110,2.2631,29.8872,0,185,157.6,-1.69316700,53.80489300,0,0.0154065,13,0,-255,0,0,0,0,0,0,0,0
396,83,110,2.2712,29.556,0,169,157.6,-1.69318800,53.80496500,0,0.0154065,13,0,-255,0,0,0,0,0,0,0,0
397,83,111,2.2796,29.772,0,162,157.6,-1.69321200,53.80504000,0,0.0154065,13,0,-255,0,0,0,0,0,0,0,0
398,83,112,2.2893,31.788,0,162,157.6,-1.69324700,53.80512500,0,0.0154065,13,0,-255,0,0,0,0,0,0,0,0
399,83,113,2.2986,31.572,0,178,157.8,-1.69328100,53.80520700,0,0.23046,13,0,-255,0,0,0,0,0,0,0,0
400,84,113,2.3064,31.1472,0,200,157.6,-1.69330800,53.80527400,0,-0.02595,13,0,-255,0,0,0,0,0,0,0,0
401,84,114,2.3144,31.0896,0,212,157.4,-1.69333500,53.80534400,0,-0.508508,13,0,-255,0,0,0,0,0,0,0,0
402,84,114,2.3231,31.284,0,217,157.6,-1.69336200,53.80542000,0,-0.0317095,13,0,-255,0,0,0,0,0,0,0,0
403,84,114,2.3316,30.4632,0,209,157.4,-1.69338800,53.80549500,0,-0.267004,13,0,-255,0,0,0,0,0,0,0,0
404,84,115,2.3403,30.06,0,193,157.4,-1.69341300,53.80557300,0,-0.0586703,13,0,-255,0,0,0,0,0,0,0,0
405,85,115,2.3503,31.572,0,198,157.4,-1.69344500,53.80566000,0,-0.296766,13,0,-255,0,0,0,0,0,0,0,0
406,85,115,2.3597,32.6304,0,209,157.4,-1.69347600,53.80574300,0,-0.296766,13,0,-255,0,0,0,0,0,0,0,0
407,83,116,2.3672,31.8024,0,195,157.2,-1.69350600,53.80580600,0,-0.563432,13,0,-255,0,0,0,0,0,0,0,0
408,86,115,2.3762,32.1048,0,172,157.2,-1.69354000,53.80588300,0,-0.563432,13,0,-255,0,0,0,0,0,0,0,0
409,87,116,2.3853,32.3352,0,159,157,-1.69356800,53.80596400,0,-0.998266,13,0,-255,0,0,0,0,0,0,0,0
410,86,116,2.3942,31.6296,0,216,156.8,-1.69359500,53.80604400,0,-0.966575,13,0,-255,0,0,0,0,0,0,0,0
411,79,117,2.4034,31.428,0,226,156.8,-1.69362300,53.80612300,0,-0.716575,13,0,-255,0,0,0,0,0,0,0,0
412,80,117,2.4129,32.868,0,233,156.6,-1.69365400,53.80620800,0,-1.15699,13,0,-255,0,0,0,0,0,0,0,0
413,81,118,2.4224,33.2928,0,246,156.6,-1.69368800,53.80629100,0,-0.921692,13,0,-255,0,0,0,0,0,0,0,0
414,83,118,2.4323,33.8616,0,281,156.6,-1.69372800,53.80637500,0,-0.921692,13,0,-255,0,0,0,0,0,0,0,0
415,85,119,2.4438,35.7264,0,281,156.2,-1.69377700,53.80647600,0,-1.26952,13,0,-255,0,0,0,0,0,0,0,0
416,86,119,2.4533,35.9136,0,261,156.2,-1.69381400,53.80655700,0,-1.26952,13,0,-255,0,0,0,0,0,0,0,0
417,88,119,2.4616,35.1072,0,254,156,-1.69384600,53.80663200,0,-1.24382,13,0,-255,0,0,0,0,0,0,0,0
418,90,120,2.4722,35.8776,0,257,155.8,-1.69388200,53.80672300,0,-1.43249,13,0,-255,0,0,0,0,0,0,0,0
419,91,120,2.4839,37.1736,0,261,155.8,-1.69392100,53.80682700,0,-1.21271,13,0,-255,0,0,0,0,0,0,0,0
420,91,121,2.493,35.4312,0,256,155.6,-1.69395400,53.80690600,0,-1.20778,13,0,-255,0,0,0,0,0,0,0,0
421,90,121,2.505,37.2312,0,258,155.6,-1.69399500,53.80701100,0,-1.20778,13,0,-255,0,0,0,0,0,0,0,0
422,90,122,2.5137,37.4976,0,263,155.4,-1.69402800,53.80708700,0,-1.22713,13,0,-255,0,0,0,0,0,0,0,0
423,89,122,2.524,37.296,0,272,155.4,-1.69406500,53.80717800,0,-1.22713,13,0,-255,0,0,0,0,0,0,0,0
424,88,122,2.5344,36.3672,0,287,155.6,-1.69410200,53.80726800,0,-1.03483,13,0,-255,0,0,0,0,0,0,0,0
425,86,122,2.5442,36.8784,0,349,155.8,-1.69413700,53.80735300,0,-0.482919,13,0,-255,0,0,0,0,0,0,0,0
426,87,123,2.5542,35.4384,0,312,156,-1.69417100,53.80743900,0,-0.282919,13,0,-255,0,0,0,0,0,0,0,0
427,89,123,2.5656,37.3176,0,282,156.2,-1.69420800,53.80753900,0,0.133483,13,0,-255,0,0,0,0,0,0,0,0
428,87,123,2.5747,36.504,0,277,156.6,-1.69423800,53.80762000,0,0.761723,13,0,-255,0,0,0,0,0,0,0,0
429,85,124,2.5823,34.4808,0,282,156.8,-1.69425800,53.80768700,0,1.02488,13,0,-255,0,0,0,0,0,0,0,0
430,82,124,2.5912,33.8112,0,303,157.2,-1.69428800,53.80776600,0,1.6941,13,0,-255,0,0,0,0,0,0,0,0
431,76,125,2.5998,32.8248,0,319,157.4,-1.69431900,53.80783900,0,1.92666,13,0,-255,0,0,0,0,0,0,0,0
432,72,125,2.6086,30.9888,0,321,157.8,-1.69435400,53.80791800,0,2.61109,13,0,-255,0,0,0,0,0,0,0,0
433,71,125,2.6182,31.2912,0,322,158,-1.69439400,53.80800000,0,2.81942,13,0,-255,0,0,0,0,0,0,0,0
434,71,127,2.6252,30.8664,0,323,158.2,-1.69442100,53.80806000,0,2.91283,13,0,-255,0,0,0,0,0,0,0,0
435,70,128,2.6338,30.7008,0,326,158.4,-1.69445300,53.80813500,0,2.9413,13,0,-255,0,0,0,0,0,0,0,0
436,70,129,2.6435,31.4928,0,314,158.6,-1.69449400,53.80821900,0,2.94749,13,0,-255,0,0,0,0,0,0,0,0
437,69,130,2.6515,30.888,0,308,158.8,-1.69453100,53.80828600,0,3.02205,13,0,-255,0,0,0,0,0,0,0,0
438,69,130,2.6583,28.8864,0,308,159,-1.69455800,53.80834600,0,2.87661,13,0,-255,0,0,0,0,0,0,0,0
439,68,130,2.6666,29.8584,0,321,159.4,-1.69459400,53.80841800,0,3.09538,13,0,-255,0,0,0,0,0,0,0,0
440,68,130,2.675,29.628,0,331,159.8,-1.69462600,53.80849000,0,3.12213,13,0,-255,0,0,0,0,0,0,0,0
441,68,131,2.6844,29.4048,0,354,160.2,-1.69465200,53.80857500,0,3.3151,13,0,-255,0,0,0,0,0,0,0,0
442,68,131,2.6925,29.4984,0,360,160.6,-1.69467400,53.80864500,0,3.35439,13,0,-255,0,0,0,0,0,0,0,0
443,67,131,2.7,30.0312,0,357,161,-1.69470500,53.80871000,0,3.67939,13,0,-255,0,0,0,0,0,0,0,0
444,67,131,2.7067,28.8288,0,354,161.4,-1.69473700,53.80876800,0,3.99069,13,0,-255,0,0,0,0,0,0,0,0
445,67,131,2.7147,28.5768,0,349,161.6,-1.69477300,53.80883700,0,4.00813,13,0,-255,0,0,0,0,0,0,0,0
446,66,131,2.7224,27.4032,0,345,161.8,-1.69479900,53.80890300,0,4.06168,13,0,-255,0,0,0,0,0,0,0,0
447,66,131,2.7305,27.3744,0,345,162.2,-1.69482700,53.80897300,0,4.30551,13,0,-255,0,0,0,0,0,0,0,0
448,66,131,2.7379,27.2736,0,349,162.4,-1.69485700,53.80903900,0,4.28166,13,0,-255,0,0,0,0,0,0,0,0
449,66,131,2.7453,27.8208,0,356,162.6,-1.69489300,53.80910300,0,4.07001,13,0,-255,0,0,0,0,0,0,0,0
450,66,131,2.7526,27.3456,0,364,162.8,-1.69492900,53.80916500,0,3.86779,13,0,-255,0,0,0,0,0,0,0,0
451,66,131,2.7602,27.2088,0,361,162.8,-1.69496100,53.80922800,0,3.44226,13,0,-255,0,0,0,0,0,0,0,0
